,0
6265,"Mrs Dash Seasoning Blend, Salt-Free, Tomato Basil Garlic
2 ounce
12B"
6266,"CENTO Tomatoes, Organic, Italian, Peeled, Whole
28 ounce
16B"
6267,"DAVID Sunflower Seeds, Salted & Roasted, Dill Pickle, Jumbo
5.25 ounce
2B"
6268,"Campbell's Condensed Vegetable Beef Soup
10.5 ounce
14B"
6269,"McCormick Gourmet Paprika, Organic
1.62 ounce
12B"
6270,"Wegmans Extra Virgin Olive Oil from Spain, Arbequina Varietal
16.9 fl. oz.
12B"
6271,"Better Than Bouillon No Chicken Base, Vegetarian
8 ounce
14B"
6272,"Schar Ciabatta, Gluten Free
7 ounce
6B"
6273,"Wegmans Steakhouse Peppercorn Marinade
16 fl. oz.
14B"
6274,"Mott's Applesauce, Unsweetened, Apple
2.4 lb.
14B"
6275,"Lily's Chocolate, Extra Dark, Salted Almond, 70% Cocoa
2.8 ounce
3B"
6276,"Bob's Red Mill Xanthan Gum
8 ounce
12B"
6277,"Wegmans Syrup, Pancake, Sugar Free
24 fl. oz.
12B"
6278,"Wegmans Italian Classics Sauce, Pesto, Tomato
6.7 ounce
16B"
6279,"Kinnikinnick Kinni Kritters Cookies, Animal, Chocolate
8 ounce
5B"
6280,"Shady Maple Farms Stroopwafels, Organic, Honey & Maple
8.5 ounce
12A"
6281,"JENNIES Macaroons, Organic, Coconut
5.25 ounce
5B"
6282,"Nabisco Cookies, Fun Shapes!, Variety Pack, 20 Packs
20 ounce
12A"
6283,"Cup 4 Cup Flour, Gluten Free
3 lb.
5B"
6284,"Starburst Original Minis Fruit Chews Candy
8 ounce
13B"
6285,"Wegmans Strawberry Preserves
32 ounce
14B"
6286,"Jane's Krazy Mixed-Up Seasonings Salt, Mixed-Up, Original
4 ounce
12B"
6287,"Extra Polar Ice Sugarfree Gum Single Pieces
15 ct.
Front End"
6288,"JENNIES Macaroons, Organic, Double Chocolate with Sea Salt
5.25 ounce
5B"
6289,"McCormick Gourmet Ginger, Organic, Crystallized
2 ounce
12B"
6290,"Kinnikinnick Kinni Kritters Animal Cookies, Vanilla
8 ounce
5B"
6291,"Annie's Macaroni & Cheese, Organic, Shells & Real Aged Cheddar
6 ounce
16B"
6292,"Special K Cereal, Vanilla & Almond
12.9 ounce
13B"
6293,"SkinnyDipped Almonds, Dark Chocolate Cocoa
3.5 ounce
2B"
6294,"Campbell's Soup, Condensed, Cream of Celery
10.5 ounce
14B"
6295,"Bob's Red Mill Baking Powder, Double Acting
14 ounce
5B"
6296,"Kellogg's Special K Cereal, Blueberry with Lemon Clusters
12.8 ounce
13B"
6297,"SENSIBLE PORTIONS Garden Veggie Straws, Sea Salt, Zesty Ranch, Cheddar Cheese
9 ounce
13A"
6298,"Wegmans Light Red Kidney Beans
40.5 ounce
15B"
6299,"Kinnikinnick Graham Style Crumbs
10.5 ounce
5B"
6300,"LANOVARA Cookies, S, Almond
10 ounce
12A"
6301,"PLANT SNACKS Cassava Root Chips, Sea Salt
5 ounce
5B"
6302,"Annie's Snack Crackers, Organic, Cheddar Bunnies, Baked
12 ounce
12A"
6303,"Bob's Red Mill Baking Soda
16 ounce
12B"
6304,"Wegmans Cereal, Bran Flakes
17.3 ounce
13B"
6305,"Wegmans Granola, Organic, Cocoa & Chia
12 ounce
13B"
6306,"PLANT SNACKS Cassava Root Chips, Vegan Cheddar
5 ounce
5B"
6307,"Wegmans Wholesum Bars Cranberry Almond
16.8 ounce
2B"
6308,"Barilla Lasagne, Whole Grain
13.25 ounce
16B"
6309,"Idahoan Mashed Potatoes, Sour Cream & Chives
4 ounce
15B"
6310,"Ghirardelli Baking Bar, Premium, White Chocolate
4 ounce
12B"
6311,"Le Veneziane Farfelle, Gluten Free, Corn
8.8 ounce
6B"
6312,"Libbys Vienna Sausage
4.6 ounce
16B"
6313,"Bob's Red Mill Tapioca Flour, Finely Ground
16 ounce
5B"
6314,"RxBar Protein Bar, Pumpkin Spice
1.83 ounce
2B"
6315,"RxBar Protein Bar, Pumpkin Spice
22 ounce
2B"
6316,"Classico Pasta Sauce, Roasted Garlic Alfredo
15 ounce
16B"
6317,"SNICKERS Chocolate Bar, Fun Size
3.4 ounce
13B"
6318,"Don Pepino Sales Co. Spaghetti Sauce, Italian Flavor
28 ounce
16B"
6319,"Salad Pizazz Almond Toppings, Honey Roasted, Sliced
3.5 ounce
14B"
6320,"TOSTITOS Tortilla Chips, Hint of Lime Flavored
18 ounce
13A"
6321,"HEALTH WARRIOR 100 Calories Chia Bar, Vanilla Almond
13.2 ounce
2B"
6322,"Schar Breadsticks, Italian, Gluten Free
5.3 ounce
5B"
6323,"Snyder's Pretzels, Snaps, 100 Calorie, On-the-Go Packs
9.2 ounce
13A"
6324,"Chex Wheat Cereal, Oven Toasted
14 ounce
13B"
6325,"Health Valley Organic Soup, No Salt Added, Vegetable
15 ounce
5A"
6326,"Libby's Skinny Fruits Fruit Salad, Tropical
15 ounce
14B"
6327,"Wegmans Wholesum Bars Single Cranberry Almond
1.4 ounce
2B"
6328,"SKITTLES SKITTLES Sours Grab N Go
7.2 ounce
13B"
6329,"Le Veneziane Fettucce, Gluten Free, Corn
8.8 ounce
6B"
6330,"Campbell's Condensed Condensed Soup, Cream of Chicken
10.5 ounce
14B"
6331,"Bob's Red Mill Potato Starch, Unmodified
22 ounce
12B"
6332,"HEALTH WARRIOR 100 Calories Chia Bar, Chocolate Chip Cookie Dough
0.88 ounce
2B"
6333,"Wegmans Granola, Organic, Coconut & Baobab
12 ounce
13B"
6334,"McCormick Gourmet Cinnamon, Organic, Saigon, Roasted
1.25 ounce
12B"
6335,"Wegmans Wholesum Bars Almond & Coconut
16.8 ounce
2B"
6336,"Clif Kid Zbar Z Bar, Iced Oatmeal Cookie
22.86 ounce
2B"
6337,"Kind Healthy Grains Granola Bars, Dark Chocolate Chunk
6.2 ounce
13B"
6338,"Ro Tel Tomatoes & Green Chilies, Fire Roasted, Diced
10 ounce
16B"
6339,"Jolly Time Simply Popped Popcorn, Microwave, Sea Salt
18 ounce
13A"
6340,"Jolly Rancher Gummies, 2 in 1, Misfits
8 ounce
13B"
6341,"Ken's Steak House Dressing, Greek
16 fl. oz.
14B"
6342,"Wegmans Whole Wheat Twice Baked Croutons
5 ounce
14B"
6343,"Wegmans Cereal, Fall Harvest, FAMILY PACK
32 ounce
13B"
6344,"Wegmans Seasoned Chili Beans
15.5 ounce
15B"
6345,"Wegmans Garlic Slices Adjustable Grinder
1.06 ounce
12B"
6346,"Knorr Pasta Sides Fettuccini, Chicken Flavor
4.3 ounce
16B"
6347,"Mt. Olive Bread & Butter Chips, No Sugar Added, Fresh Pack
16 fl. oz.
14B"
6348,"Idahoan Mashed Potatoes, Reduced Sodium, Buttery Homestyle
4 ounce
15B"
6349,"TCHO Dark Milk Chocolate, Toffee + Sea Salt
2.5 ounce
3B"
6350,"Bob's Red Mill Starch/Flour, Arrowroot
16 ounce
12B"
6351,"Morton Salt, Canning & Pickling
4 lb.
12B"
6352,"CoCo Lace Pop Cake, Multigrain, Chocolate Flavor Drizzled
3.2 ounce
13A"
6353,"Wegmans Wholesum Bars Almond & Coconut
1.4 ounce
2B"
6354,"LARABAR Bar, Cinnamon Swirl
5.76 ounce
2B"
6355,"Jovial Tomatoes, Crushed, Organic
18.3 ounce
16B"
6356,"SKITTLES Original Candy
9 ounce
13B"
6357,"Crofter's Just Fruit Fruit Spread, Organic, Wild Blueberry
10 ounce
14B"
6358,"Bob's Red Mill Yeast, Nutritional, Large Flakes
5 ounce
12B"
6359,"Wegmans Italian Classics Marinated Quartered Artichokes
10 ounce
15B"
6360,"Banza Spaghetti, Made from Chickpeas
8 ounce
6B"
6361,"Keebler Ready Crust Pie Crust, Reduced Fat, Graham, 9 Inch
6 ounce
12B"
6362,"Mountain Rise Organics Granola, Vegan, Chunky Cocoa
13 ounce
3B"
6363,"McCormick Gourmet Savory, Ground
1.37 ounce
12B"
6364,"Wegmans Stuffing Mix, Seasoned for Pork
6 ounce
15B"
6365,"Progresso Soup, Light, Creamy Potato with Bacon & Cheese
18.5 ounce
14B"
6366,"Annie's Macaroni & Cheese, Real Aged Cheddar, 2 Pack
4.02 ounce
16B"
6367,"Earth Balance Puffs, Vegan, Aged White Cheddar Flavor
4 ounce
5B"
6368,"Wegmans Cereal, Toasted Oats, Apple Cinnamon
12.9 ounce
13B"
6369,"Wegmans 100% Pure Corn Starch
16 ounce
12B"
6370,"Utz Potato Chips, Original, Big Bag
14.5 ounce
13A"
6371,"Lawry's Seasoned Salt
8 ounce
12B"
6372,"Wegmans Crunchy Rice Roll, White Rice
2.8 ounce
13A"
6373,"Eden Spirals, Organic, Kamut
12 ounce
16B"
6374,"Snow's Clams in Clam Juice, Chopped
6.5 ounce
16B"
6375,"Wegmans Wholesum Bars Dark Chocolate Cherry Cashew, 12 Pack
16.8 ounce
2B"
6376,"RAISIN BRAN Cereal Breakfast Cereal, Original with Cranberries, Good Source of Fiber
14 ounce
13B"
6377,"Wegmans Orange Peel Adjustable Grinder
0.77 ounce
12B"
6378,"Wegmans Crunchy Rice Roll, White Rice, FAMILY PACK
11.2 ounce
13A"
6379,"KRUSTEAZ Pancake Mix, Complete, Buttermilk
25.2 ounce
12B"
6380,"Karine & Jeff Soup, Provencal
16.9 fl. oz.
14B"
6381,"Amy's Soups, Low Fat, Organic, Split Pea
14.1 ounce
14B"
6382,"Enjoy Life Chocolate Squares, Variety Pack
6.3 ounce
13B"
6383,"KNORR Bouillon, Chicken Flavor, Cubes, Extra Large
2.5 ounce
14B"
6384,"Wegmans Organic Granola, Blueberry & Flax, FAMILY PACK
44 ounce
13B"
6385,"Quaker Rice Cakes, Caramel
6.5 ounce
13A"
6386,"Wegmans Wholesum Bars Dark Chocolate Cherry Cashew
1.4 ounce
2B"
6387,"Wegmans Porcini Mushroom Flakes Adjustable Grinder
0.42 ounce
12B"
6388,"Wegmans Organic Chicken Noodle Soup
15 ounce
5B"
6389,"Balance Nutrition Bar, Cookie Dough
1.76 ounce
2B"
6390,"Wegmans Italian Classics Chopped Garlic in Water
4.5 ounce
12B"
6391,"SWEETZELS Cookies, Ginger Snaps
10 ounce
12A"
6392,"Wegmans Fine Crystals Sea Salt
14.5 ounce
12B"
6393,"Wegmans Italian Classics Minced Garlic in Water
4.5 ounce
12B"
6394,"Filippo Berio Olive Oil, Extra Virgin
25.3 fl. oz.
12B"
6395,"WILDE Chicken Chips, Sea Salt & Vinegar, Thin & Crispy
2.25 ounce
5B"
6396,"KEEBLER Cookies E.L. Fudge Elfwich Cookies, Double Stuffed Original
12 ounce
12A"
6397,"Partake Cookies, Birthday Cake
5.5 ounce
5B"
6398,"Barilla Tortellini, Collezione, Three Cheese
12 ounce
16B"
6399,"Wegmans Whole Beets
15 ounce
15B"
6400,"Wegmans Strawberry, Plum & Raspberry Fruit Spread
25.75 ounce
14B"
6401,"Wegmans Italian Classics Minced Garlic in Olive Oil
4.5 ounce
12B"
6402,"Wegmans Nutmeg Adjustable Grinder
1.34 ounce
12B"
6403,"Wegmans Raspberry, Strawberry & Blackberry Fruit Spread
25.75 ounce
14B"
6404,"Wegmans Italian Classics Chopped Garlic in Olive Oil
4.5 ounce
12B"
6405,"EnerG Bread, Brown Rice Loaf
16 ounce
6B"
6406,"Fresh Gourmet Beets, Balsamic, Crispy
3.5 ounce
14B"
6407,"The Real Coconut Tortilla Chips, Coconut Flour, Organic, Himalayan Pink Salt
5.5 ounce
5B"
6408,"Quaker Chewy Granola Bars, Peanut Butter Chocolate Chip
6.7 ounce
13B"
6409,"RAISIN BRAN Cereal Breakfast Cereal, Original with Bananas, Good Source of Fiber
15.9 ounce
13B"
6410,"Odense Marzipan
7 ounce
12B"
6411,"Wegmans Organic Granola, Ancient Grain, FAMILY PACK
44 ounce
13B"
6412,"RAISIN BRAN Cereal Breakfast Cereal, Original, Good Source of Fiber
15.9 ounce
13B"
6413,"Wegmans Wholesum Bars Dark Chocolate Nuts & Sea Salt, 12 Pack
16.8 ounce
2B"
6414,"Wegmans Garlic Slices Grinder Refill
1.06 ounce
12B"
6415,"Frosted Mini Wheats Cereal Breakfast Cereal, Original, Excellent Source of Fiber, Family Pack
15.9 ounce
13B"
6416,"Fresh Gourmet Garlic, Crispy
3 ounce
14B"
6417,"CLIF BAR Energy Bar, Iced Gingerbread
2.4 ounce
2B"
6418,"The Real Coconut Tortilla Chips, Coconut Flour, Organic, Sea Salt & Vinegar
5.5 ounce
5B"
6419,"Wegmans Coarse Crystals Sea Salt
14.5 ounce
12B"
6420,"Wegmans Raspberry, Blueberry & Blackberry Fruit Spread
25.75 ounce
14B"
6421,"International Harvest's Pumpkin Seeds, Organic, Dry Roasted, Go Pumpkins!
6 ounce
2B"
6422,"Odense Almond Paste
7 ounce
12B"
6423,"Deluxe Grahams Cookies Cookies, Deluxe Grahams, Fudge Covered Graham Crackers
12.5 ounce
12A"
6424,"Pretzel Crisps Pretzels, Original, Deli Style
7.2 ounce
13A"
6425,"BEAR NAKED Granola, Vanilla Almond
12 ounce
13B"
6426,"Wegmans Wholesum Bars Dark Chocolate Nuts & Sea Salt
1.4 ounce
2B"
6427,"Wegmans Cinnamon Grinder Refill
0.88 ounce
12B"
6428,"Clif Energy Bar, Spiced Pumpkin Pie
2.4 ounce
2B"
6429,"Frosted Mini Wheats Cereal Breakfast Cereal, Chocolate, Good Source of 7 Vitamins and Minerals, Family Pack
15.9 ounce
13B"
6430,"Wegmans Blueberry, Cherry & Raspberry Fruit Spread
25.75 ounce
14B"
6431,"McCormick Seasoning Mix, Chili, Mild
1.25 ounce
15B"
6432,"Balance Nutrition Bars, Cookie Dough
10.56 ounce
2B"
6433,"Clif Energy Bar, Peppermint Bark
2.4 ounce
2B"
6434,"Lesley Stowe Raincoast Cheese Crisps, Parmesan and Chive
3.5 ounce
12A"
6435,"TRU FRU Real Raspberries, Dark Chocolate
4.2 ounce
13B"
6436,"Wegmans Apricot & Peach with Passion Fruit Juice Fruit Spread
25.75 ounce
14B"
6437,"5 Gum Spearmint Rain Sugarfree Gum Piece
15 ct.
Front End"
6438,"Kellogg's Cereal, Whole Grain, Strawberry
14.3 ounce
13B"
6439,"Filippo Berio Olive Oil
25.3 fl. oz.
12B"
6440,"Wegmans Hand Harvested Cyprus Sea Salt
1.76 ounce
12B"
6441,"Ken's Steak House Dressing, Honey Mustard, Lite
16 fl. oz.
14B"
6442,"FUDGE STRIPES Cookies Fudge Stripes Cookies, Original
11.5 ounce
12A"
6443,"Barilla Tortellini, Collezione, Cheese & Spinach
12 ounce
16B"
6444,"CLIF BAR Energy Bars, Iced Gingerbread
28.8 ounce
2B"
6445,"CAPUTO Fioreglut, Gluten Free
2.2 lb.
5B"
6446,"Wegmans Hand Harvested Fleur De Sel
2.82 ounce
12B"
6447,"SUSTAINABLE SEAS Albacore Tuna, Chunk, in Water
5 ounce
16B"
6448,"Goldfish Snack Crackers, Baked, Cheddar
8.1 ounce
12A"
6449,"Clif Energy Bars, Spiced Pumpkin Pie
28.8 ounce
2B"
6450,"Lawry's Seasoned Pepper
2.25 ounce
12B"
6451,"BOB'S RED MILL Pumpkin Seeds, Organic
12 ounce
2B"
6452,"Wegmans Pretzels, Garlic Parmesan, Pieces
10 ounce
13A"
6453,"Orbit Gum, Sugarfree, Sweet Mint
14 ct.
Front End"
6454,"From The Ground Up Pretzels, Butternut Squash, Twists
4.5 ounce
13A"
6455,"Wegmans Ginger Flakes Grinder Refill
1.05 ounce
12B"
6456,"McCormick Gourmet Nutmeg, Organic, Whole
1.5 ounce
12B"
6457,"Spice Classics Seasoning Italian
0.87 ounce
12B"
6458,"NuGo Slim Protein Bar, Raspberry Truffle
1.59 ounce
2B"
6459,"Alessi Farro, Porcini Mushroom
7 ounce
16B"
6460,"Oreo Cookies, Sandwich, Chocolate, Mint Creme, Family Size
20 ounce
12A"
6461,"ZESTA Crackers Saltine Crackers, Original
16 ounce
12A"
6462,"Toufayan Pita Chips, Gluten Free, Scoop-able, Caramelized Onion
6 ounce
5B"
6463,"Chex Mix Snack Mix, Savory, Traditional
8.75 ounce
13A"
6464,"Wegmans Organic Sweetened Dried Cranberries
6 ounce
1B"
6465,"Wegmans Cumin Seeds Grinder Refill
1.09 ounce
12B"
6466,"TOP SEEDZ Crackers, Sea Salt
5 ounce
4B"
6467,"Karine & Jeff Soup, Garden Vegetable
16.9 fl. oz.
14B"
6468,"Pepperidge Farm Goldfish Mix Cheesy Pizza + Parmesan Crackers
6.6 ounce
12A"
6469,"Epic Artisanal Bone Broth, Beef Jalapeno Sea Salt
14 fl. oz.
5B"
6470,"Old London Melba Snacks, Roasted Garlic
5.25 ounce
12A"
6471,"College Inn Turkey Broth
32 ounce
14B"
6472,"Wegmans Seasoning Shak'r, BBQ, Sweet and Smoky Flavored
2.96 ounce
12B"
6473,"Wegmans Italian Cayenne Chili Pepper Grinder Refill
0.9 ounce
12B"
6474,"Cape Cod Potato Chips, 40% Less Fat, Kettle Cooked, Aged White Cheddar & Sour Cream
8 ounce
13A"
6475,"RAGU Sauce, Chunky, Garden Combination
24 ounce
16B"
6476,"Genova Tuna, Tonno, Solid Light, Premium Yellowfin, in Olive Oil
5 ounce
16B"
6477,"TOP SEEDZ Crackers, Rosemary
5 ounce
4B"
6478,"Walnut Acres Organic Baked Beans
15 ounce
5B"
6479,"Dole Peaches, in Strawberry Gel, Cups
17.2 ounce
14B"
6480,"Dash Seasoning Blend, Salt-Free, Lemon Pepper
2.5 ounce
12B"
6481,"Pillsbury Best Flour, All Purpose, Bleached, Enriched
5 lb.
12B"
6482,"Belletieri's Marinara Sauce
24 ounce
16B"
6483,"Pamela's Cookies, Shortbread, Lemon
6.25 ounce
5B"
6484,"Pamela's Cookies, Shortbread, Pecan
6.25 ounce
5B"
6485,"Wegmans Italian Classics Diavolo Sauce
24 ounce
16B"
6486,"Chex Mix Snack Mix, Savory, Traditional, Family Size
15 ounce
13A"
6487,"Wegmans Cracked Pepper Seasoning Shak'r
3.53 ounce
12B"
6488,"Pamela's Chunk Cookies, Dark Chocolate
5.29 ounce
5B"
6489,"Newman's Own Vinaigrette, Raspberry Walnut
16 fl. oz.
14B"
6490,"Pretzel Crisps Pretzels, Everything, Deli Style
7.2 ounce
13A"
6491,"Newman's Own Spelt Pretzel Twists, Organics
7 ounce
13A"
6492,"Progresso Soup, Clam Chowder, New England, Traditional
18.5 ounce
14B"
6493,"Wegmans Orange Peel Grinder Refill
0.77 ounce
12B"
6494,"Tuttorosso Tomatoes, with Basil, No Salt Added, Crushed
28 ounce
16B"
6495,"Goldfish Baked Snack Crackers, Cheddar, Whole Grain
11 ounce
12A"
6496,"Reese's Peanut Butter Cups, Milk Chocolate, Snack Size
9.6 ounce
14A"
6497,"Pamela's Cookies, Chocolate Chip, Chunky
6.25 ounce
5B"
6498,"Pepperidge Farm Goldfish Mix Cheddar + Zesty Cheddar + Parmesan Crackers
6.6 ounce
12A"
6499,"Wegmans Pretzels, Buffalo, Pieces
10 ounce
13A"
6500,"Old London Melba Snacks, Sesame
5.25 ounce
12A"
6501,"Nature's Path Organic Cereal, Rice Puffs
6 ounce
3B"
6502,"Mott's Applesauce, Apple
2.4 lb.
14B"
6503,"Balance Nutrition Bar, Caramel Nut Blast
1.76 ounce
2B"
6504,"Goldfish Baked Snack Crackers, Xtra Cheddar + Pretzel, Mix
6.6 ounce
12A"
6505,"Wegmans Porcini Mushroom Flakes Grinder Refill
0.42 ounce
12B"
6506,"Campbell's Beef Gravy
10.5 ounce
15B"
6507,"Spice Classics Parsley Flakes
0.4 ounce
12B"
6508,"ORTIZ White Tuna, in Olive Oil
7.76 ounce
16B"
6509,"Larabar Fruit & Nut Bar, Lemon
1.6 ounce
2B"
6510,"Theo Dark Chocolate, Organic, Sea Salt, 70%
3 ounce
13B"
6511,"Seedible Sesame Butter, Original, Creamy
11 ounce
2B"
6512,"Simon Fischer Prune Butter, Lekvar
18 ounce
2B"
6513,"Wegmans Italian Classics Puttanesca Sauce
24 ounce
16B"
6514,"Reese's Take 5 Candy Bar, Take 5, Snack Size
11.25 ounce
13B"
6515,"Spike Seasoning, All Purpose
4.5 ounce
12B"
6516,"Cape Cod Potato Chips, Less Sodium, Kettle Cooked, Lightly Salted
8 ounce
13A"
6517,"Wegmans Nutmeg Grinder Refill
1.34 ounce
12B"
6518,"Reese's Peanut Butter Cup, Milk Chocolate, Snack Size
10.5 ounce
13B"
6519,"Mott's Mott's Cinnamon Applesauce Applesauce, Cinnamon
2.4 lb.
14B"
6520,"Balance Nutrition Bar, Caramel Nut Blast
10.56 ounce
2B"
6521,"Wegmans Root Vegetable Chips, Sea Salt
6 ounce
4B"
6522,"Wegmans Pretzels, Honey Mustard, Pieces
10 ounce
13A"
6523,"Filippo Berio Olive Oil, Extra Virgin
101.4 fl. oz.
12B"
6524,"Wegmans Trail Mix, Mountain
1.5 ounce
2B"
6525,"Wegmans Root Vegetable Chips, Sea Salt, FAMILY PACK
14 ounce
4B"
6526,"Wegmans Organic Lentil Vegetable Soup
15 ounce
14B"
6527,"Cascadian Farm Granola, Cinnamon Raisin
15.6 ounce
3B"
6528,"belVita Breakfast Breakfast Biscuits, Cinnamon Brown Sugar
8.8 ounce
12A"
6529,"Ruffles Potato Crisps, Cheddar & Sour Cream Flavored, Baked
6.25 ounce
13A"
6530,"Idahoan Mashed Potatoes, Four Cheese
4 ounce
15B"
6531,"Spice Classics Onion Powder
2.62 ounce
12B"
6532,"Larabar Fruit & Nut Bar, Lemon Bar
25.6 ounce
2B"
6533,"PEELED SNACKS Apple, Organic, Gently Dried, 10 Pack
12.3 ounce
1B"
6534,"Pepperidge Farm Farmhouse Thin & Crispy Toffee Milk Chocolate Cookies
6.9 ounce
12A"
6535,"Kit Kat Crisp Wafers, in Milk Chocolate, Snack Size
10.78 ounce
13B"
6536,"Panda Licorice, Soft
7 ounce
13B"
6537,"Wegmans Smoked Paprika
1.41 ounce
12B"
6538,"All-Bran Cereal Breakfast Cereal, Original Wheat Bran, Excellent Source of Fiber
18.6 ounce
13B"
6539,"Nuco Coconut Wraps
2.47 ounce
6B"
6540,"SAFE CATCH Wild Tuna, Albacore
5 ounce
16B"
6541,"Clif Bar Energy Bars, Organic, Fruit Smoothie Filled, Tart Cherry Berry
21.12 ounce
2B"
6542,"Pepperidge Farm Mackinac Soft Baked Oatmeal Milk Chocolate Cookies
8.6 ounce
12A"
6543,"Old London Melba Snacks, Whole Grain
5.25 ounce
12A"
6544,"Jell-O Black Cherry Sugar-Free Instant Powdered Gelatin Dessert
0.6 ounce
12B"
6545,"McCormick Gourmet Sage Leaves, Organic
0.43 ounce
12B"
6546,"Oreo Sandwich Cookies, Golden Double Stuf, Family Size
20 ounce
12A"
6547,"Tostitos Tortilla Chips, Baked, Scoops!
6.25 ounce
13A"
6548,"PEANUT BUTTER & CO Peanut Butter Spread, Cinnamon Raisin Swirl
16 ounce
14B"
6549,"Pepperidge Farm Milano Dark Chocolate Sea Salt Cookies
6 ounce
12A"
6550,"Harvest Snaps Green Pea Snack Crisps, White Cheddar, Sharp & Creamy
3 ounce
13A"
6551,"Barnum's Animals Crackers, Snak-Saks
8 ounce
12A"
6552,"Kind Breakfast Bars, Dark Chocolate Cocoa, 4 Packs
7.04 ounce
13B"
6553,"SMART START Cereal Breakfast Cereal, Original Antioxidants
18.2 ounce
13B"
6554,"Wegmans Mac n Cheese, White Cheddar, Shells, FAMILY PACK
84 ounce
16B"
6555,"McCormick Gourmet Thyme, Organic, Ground
1.25 ounce
12B"
6556,"Epic Artisanal Bone Broth, Turkey Cranberry Sage
14 fl. oz.
5B"
6557,"Reese's Pumpkins, Milk Chocolate & Peanut Butter
7.2 ounce
14A"
6558,"Del Monte Harvest Selects Italian Beans, Cut
14.5 ounce
15B"
6559,"belVita Breakfast Biscuits, Chocolate
8.8 ounce
12A"
6560,"Tia Lupita Hot Sauce
8 ounce
14B"
6561,"LAKANTO Sweetener, Monkfruit, with Erythritol, Classic
30 ct.
12B"
6562,"Sweet Baby Ray's Dipping Sauce, Honey Mustard
14 fl. oz.
14B"
6563,"Nothin' But Granola Cookie Bites, Chocolate + Coconut + Almond
7 ounce
4B"
6564,"Louisville Vegan Jerky Co. Perfect Pepperoni, Enid's
3 ounce
5B"
6565,"McCormick Gravy Mix, Turkey
0.87 ounce
15B"
6566,"Wegmans Italian Classics Grandma's Pomodoro Sauce
45 ounce
16B"
6567,"Wegmans Organic Fruit Twist Bites, Wildberry
0.04 ounce
13B"
6568,"Wegmans Organic Fruit Twist Bites, Wildberry
4.2 ounce
13B"
6569,"Cheetos Baked Cheese Flavored Snacks, Crunchy Cheese
7.625 ounce
13A"
6570,"Lakanto Sweetener, Monkfruit, Golden
8.29 ounce
12B"
6571,"PEANUT BUTTER & CO Peanut Butter Spread, Dark Chocolatey Dreams
16 ounce
14B"
6572,"Pepperidge Farm Milano Chocolate Strawberry Cookies
7 ounce
12A"
6573,"MUESLIX Cereal Breakfast Cereal, , Good Source of Fiber, Made with Whole Grain
16.2 ounce
13B"
6574,"Nissin Bowl Noodles Soup, Ramen Noodle, Hot & Spicy, Super Picante
3.26 ounce
16B"
6575,"Wegmans Baked Beans, Original
28 ounce
16B"
6576,"Lay's Baked Potato Crisps, Sour Cream & Onion Flavored
6.25 ounce
13A"
6577,"Dole Tropical Fruit, in Light Syrup & Passion Fruit Juice
15.25 ounce
14B"
6578,"TOOTSIE ROLL Halloween Treats
38.3 ounce
14A"
6579,"ROLD GOLD Tiny Twists Pretzels, Cheddar Flavored
10 ounce
13A"
6580,"Pyure Stevia, Organic
2.82 ounce
12B"
6581,"REESE Hearts of Palm, Sliced
14 ounce
15B"
6582,"Goodie Girl Crackers, Gluten Free, Magical Animal
7 ounce
5B"
6583,"Frank's RedHot Wings Wings Sauce, Buffalo
12 fl. oz.
14B"
6584,"Eden Organic Black Beans, No Salt Added
15 ounce
15B"
6585,"Hidden Valley The Original Ranch Dressing, Light, Thick & Creamy
16 fl. oz.
14B"
6586,"Herbamare A.Vogel Sea Salt, Herbed
8.8 ounce
12B"
6587,"Bragg Apple Cider Vinegar, Organic, Unfiltered, Raw
32 fl. oz.
14B"
6588,"Vega Protein Snack Bar, Blueberry Oat Flavored
1.6 ounce
2B"
6589,"Progresso Soup, 99% Fat Free, Chicken Noodle, Traditional
19 ounce
14B"
6590,"Annie's Macaroni & Cheese, White Cheddar, 2 Pack
4.02 ounce
16B"
6591,"Maria Artichoke, Hearts
13.75 ounce
15B"
6592,"DAVIDS Salt, Kosher
40 ounce
12B"
6593,"Health Valley Soup, No Salt Added, Tomato
15 ounce
5A"
6594,"BEAR NAKED Granola, Fruit and Nut
12 ounce
13B"
6595,"VEGA Snack Bar, Protein, Coconut Almond
1.6 ounce
2B"
6596,"Royal Gelatin, Lime
1.41 ounce
12B"
6597,"Lay's Baked Potato Crisps, Bar-B-Que
6.25 ounce
13A"
6598,"VEGA Snack Bar, Protein, Coconut Almond
19 ounce
2B"
6599,"PEANUT BUTTER & CO Peanut Butter Spread, White Chocolatey Wonderful
16 ounce
14B"
6600,"Nuco Coconut Wraps, Turmeric
2.47 ounce
6B"
6601,"Perfection Snacks Twists Pretzels, White Fudge Coated, Lemon Cheesecake
5.5 ounce
5B"
6602,"Werther's Original Hard Candies, Caramel Coffee
5.5 ounce
13B"
6603,"Imagine Creamy Soup, Organic, Butternut Squash
32 fl. oz.
5A"
6604,"Lay's Potato Chips, Original, Baked
6.25 ounce
13A"
6605,"Extra Spearmint Sugarfree Gum value total
120 ct.
13B"
